date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),%_Change_High_Low,%_Change_Open_Close
2018-05-19 13:00:00,8325.539666666667,8329.744666666667,8318.789166666667,8324.613999999998,4.8006006405,39936.07756391434,0.131603699582948,-0.011118398370928982
2018-05-19 14:00:00,8313.349833333332,8317.423333333334,8308.415500000001,8313.134,2.429632129333333,20192.74361988383,0.10835664784584383,-0.002596225801378177
2018-05-19 15:00:00,8301.75533333333,8306.197999999999,8296.947,8302.943833333331,1.8357121165000003,15233.468855572313,0.11141831362099489,0.01431624942291567
2018-05-19 16:00:00,8297.578474576272,8303.15372881356,8292.9193220339,8297.464067796613,0.9403113927118645,7801.677426233423,0.1233437915010823,-0.0013787971998097648
2018-05-19 17:00:00,8294.2493220339,8299.04542372881,8289.446949152541,8293.837627118643,1.3707253949152542,11363.837650087915,0.11573019641576378,-0.004963618758890377
2018-05-19 18:00:00,8310.823220338982,8314.905084745762,8307.547796610166,8310.356779661015,1.1356968871186444,9441.668059720729,0.08853155563191016,-0.005612448557744406
2018-05-19 19:00:00,8295.928363636363,8299.96290909091,8292.074545454547,8295.347454545454,1.075686045272727,8924.908206912056,0.09509383036198332,-0.007002339767734794
2018-05-19 20:00:00,8301.120517241381,8304.583275862065,8296.343103448276,8300.14793103448,2.0906733156896555,17308.779071346635,0.09927741628530184,-0.011716324379109522
2018-05-19 21:00:00,8234.129666666666,8239.652833333334,8228.47833333333,8234.638166666664,4.072842770499999,33530.16614816657,0.1357011659023044,0.006175516060387039
2018-05-19 22:00:00,8216.819152542372,8221.631694915255,8211.637457627117,8217.227288135593,2.658738708135592,21813.35202611961,0.12162542105374091,0.004967075283565786
2018-05-19 23:00:00,8225.822999999995,8230.112999999998,8220.863,8224.474,1.3414012706666663,11041.1373122593,0.11246919863809139,-0.016399574850986996
2018-05-20 00:00:00,8211.236666666668,8216.406666666668,8205.8565,8211.266166666666,2.3219349458333336,19034.724908463097,0.128484041955622,0.00035926378932041477
2018-05-20 01:00:00,8209.937999999998,8215.499833333335,8205.111666666668,8210.200666666666,1.5586843745000005,12775.27948334596,0.12652756112092833,0.003199374546646129
2018-05-20 02:00:00,8234.770677966098,8239.590169491525,8230.703220338983,8235.903559322034,3.3937046827118653,27968.33739387711,0.10790496863556719,0.01375729088567116
2018-05-20 03:00:00,8272.339661016948,8276.026949152541,8266.815084745762,8271.844576271187,1.650931242372881,13659.811777240471,0.11136408961557312,-0.005984821296608373
2018-05-20 04:00:00,8255.919152542372,8261.503559322036,8251.731016949152,8257.94457627119,1.153817943389831,9529.918746054023,0.11834109907888314,0.02453298889432001
2018-05-20 05:00:00,8258.045166666669,8261.257000000003,8251.865166666668,8256.371166666668,0.7832703984999998,6463.218420927918,0.11375255719186247,-0.020271141247300683
2018-05-20 06:00:00,8262.76406779661,8266.60288135593,8258.347118644066,8261.794745762712,0.6211124981355932,5132.532655799576,0.09992698881920545,-0.011731207934104567
2018-05-20 07:00:00,8261.191016949153,8265.325762711866,8255.309152542372,8260.502711864405,0.4872251362711864,4023.4543649842885,0.12125908699366864,-0.008331789972366457
2018-05-20 08:00:00,8277.259000000002,8282.117166666667,8272.113166666668,8278.222833333335,3.0475694036666665,25203.541732878053,0.12084719391360903,0.011644353926018758
2018-05-20 09:00:00,8312.420833333334,8316.651333333335,8307.31166666667,8313.1225,6.669619720333334,55521.73912866381,0.11234847876552916,0.008441183149103653
2018-05-20 10:00:00,8349.798,8353.733499999998,8341.590833333332,8348.362833333334,4.801730305666667,40099.02539922484,0.14544967569190215,-0.01718804055698343
2018-05-20 11:00:00,8338.018333333333,8342.161166666669,8333.14783333333,8338.183666666668,3.0489292313333336,25438.414603807396,0.10809708317376396,0.0019828852219395177
2018-05-20 12:00:00,8321.323499999999,8325.828833333333,8316.054833333334,8321.361333333332,12.963526347500006,107684.77587602721,0.11745674305533621,0.00045465524004402723
2018-05-20 13:00:00,8319.296500000002,8322.634833333334,8312.8435,8318.590166666667,8.226469581333333,68196.99351354685,0.11770423998729264,-0.008490301233227485
2018-05-20 14:00:00,8338.932542372882,8342.71288135593,8334.150169491522,8339.503050847457,2.010621515932204,16773.354810036097,0.10267652415497062,0.0068415048530023805
2018-05-20 15:00:00,8356.404333333332,8360.20183333333,8350.767499999998,8357.02683333333,2.9061373088333338,24304.302379074237,0.11289102597711366,0.00744937625282858
2018-05-20 16:00:00,8481.549833333334,8489.797333333334,8476.064666666667,8482.9595,15.029111499000006,127307.20939522251,0.16188532630229782,0.01662039007453948
2018-05-20 17:00:00,8497.95,8501.999833333335,8493.169,8497.480833333335,3.707468634833333,31504.750938943085,0.1039229567743685,-0.0055209393637976455
2018-05-20 18:00:00,8523.912105263158,8527.582807017543,8518.093333333336,8522.63157894737,1.996444484210526,17018.99320421386,0.11134440807752347,-0.015022753636763416
2018-05-20 19:00:00,8506.724333333334,8510.619333333332,8501.371999999998,8505.141833333333,1.4033879609999997,11936.660928636684,0.10872638592683405,-0.018602930317131117
2018-05-20 20:00:00,8531.32733333333,8537.5535,8524.366499999998,8531.98816666667,4.357392199000001,37280.1064071445,0.15455952050568417,0.007745961531177307
2018-05-20 21:00:00,8547.441000000003,8551.993833333334,8540.4995,8547.296333333334,2.8129182898333327,24023.107617154936,0.13447917195180897,-0.001692514363876326
2018-05-20 22:00:00,8509.181166666665,8514.338500000002,8502.885666666667,8508.307666666668,1.8511145501666673,15752.899241169287,0.13460765386051865,-0.010265382566064874
2018-05-20 23:00:00,8510.339666666665,8514.865333333333,8505.635833333332,8511.682833333332,2.035305183333333,17327.525502467168,0.1084333166627972,0.01578276213731372
2018-05-21 00:00:00,8501.389666666666,8506.72833333333,8496.2225,8502.071666666667,4.4553712774999985,37849.936935825834,0.12356792256315824,0.008022217857802369
2018-05-21 01:00:00,8476.577666666664,8481.869166666665,8470.772666666664,8476.425999999998,3.506543469,29691.853734550667,0.1309101265085246,-0.0017892441104274568
2018-05-21 02:00:00,8489.9515,8494.416999999996,8484.000500000002,8489.655499999999,3.522680121,29945.534996666003,0.12269638031830507,-0.00348647456938095
2018-05-21 03:00:00,8502.192666666664,8506.815666666664,8496.077833333335,8502.367499999998,2.437015020499999,20724.001437594172,0.1262922748673124,0.0020563322920196213
2018-05-21 04:00:00,8505.420833333337,8511.267666666667,8501.380000000001,8507.710000000001,1.5565335271666667,13247.632929866668,0.11622007175450984,0.0269142081446732
2018-05-21 05:00:00,8508.834499999999,8512.09,8504.46216666667,8508.695666666667,1.4839340291666672,12626.923347035501,0.08964750453130876,-0.0016316374861035736
2018-05-21 06:00:00,8503.4355,8509.766666666668,8496.87516666667,8503.158499999998,5.126432760999999,43760.43296246566,0.15160836999566582,-0.0032575069217831154
2018-05-21 07:00:00,8533.543833333335,8539.693000000001,8527.489333333335,8533.948666666665,5.119932081333333,43756.418599724835,0.14300140700791253,0.00474402359953874
2018-05-21 08:00:00,8513.274237288135,8517.87474576271,8509.022033898305,8513.32118644068,2.7837040723728803,23688.18130370139,0.10398658373778978,0.000551481735897299
2018-05-21 09:00:00,8501.607166666667,8508.157499999998,8496.581,8502.0865,2.5202236855,21402.58359572233,0.13616069420132806,0.005638149633779177
2018-05-21 10:00:00,8475.027333333335,8482.372333333336,8468.441499999999,8474.557333333334,6.6628202533333365,56425.618720272854,0.16438420067727547,-0.005545704828025696
2018-05-21 11:00:00,8475.097000000002,8480.583,8469.259666666667,8475.328,6.033522384166669,51108.198187503986,0.13360348217005552,0.0027256325207599174
2018-05-21 12:00:00,8496.968666666666,8501.942000000001,8492.622333333331,8497.887333333332,4.347571038333332,36924.25526456351,0.10967039572427782,0.010811698885866998
2018-05-21 13:00:00,8497.488666666666,8500.854666666668,8494.495333333334,8497.202833333335,3.8719542288333346,32898.55064890968,0.07484031460784962,-0.0033637389179792016
2018-05-21 14:00:00,8426.975833333332,8434.395833333334,8419.139333333334,8425.007,18.49078314033334,155545.56295245,0.181085902955327,-0.023363462436246943
2018-05-21 15:00:00,8406.096166666666,8412.23633333333,8401.594000000001,8406.889,5.808278717666666,48823.058002760205,0.12659062506153693,0.009431647195244412
2018-05-21 16:00:00,8394.52083333333,8399.266,8388.844666666662,8392.216666666664,3.5094498318333334,29452.039677388657,0.1241785543351159,-0.02744845968476607
2018-05-21 17:00:00,8398.324666666666,8400.697499999998,8393.835166666666,8396.91433333333,4.582068041166666,38494.03811230868,0.08172446521326394,-0.01679303181660447
2018-05-21 18:00:00,8351.78983333333,8356.177833333331,8345.563666666663,8350.324666666664,4.630440053499999,38649.304965797804,0.12711082611001195,-0.017543145791565913
2018-05-21 19:00:00,8370.626166666665,8374.759499999996,8366.806166666667,8371.215333333332,1.6595133569999996,13890.03790768077,0.09500810834073178,0.007038501719415087
2018-05-21 20:00:00,8400.154166666665,8404.593666666668,8394.436666666665,8399.939833333334,4.551943215666666,38271.98127841067,0.12091753276252096,-0.0025515404726979603
2018-05-21 21:00:00,8405.979999999996,8412.129830508473,8400.230677966103,8406.864237288139,2.194370840338983,18454.126957647604,0.14154091473955147,0.010519145752698505
2018-05-21 22:00:00,8383.803999999996,8388.141500000002,8377.210333333333,8382.9895,1.884103262,15813.057810400267,0.13039699819102737,-0.00971516032575153
2018-05-21 23:00:00,8406.352033898307,8409.821525423726,8400.699322033897,8405.774067796609,1.4847088791525427,12473.693844762032,0.10852306184122334,-0.006875349728015123
2018-05-22 00:00:00,8390.715666666665,8397.801166666668,8385.394666666665,8390.346666666666,2.6560971128333337,22234.980617389498,0.14786635752836727,-0.004397717842647006
2018-05-22 01:00:00,8307.6215,8314.066499999999,8300.09,8307.350666666664,7.221340893500001,59999.78267886684,0.16824256686406308,-0.003260058650189572
2018-05-22 02:00:00,8297.551666666668,8303.318833333335,8291.650166666668,8297.392499999998,2.221516766666667,18431.848554775836,0.14063052539296497,-0.0019182365240267378
2018-05-22 03:00:00,8311.065833333338,8317.428333333333,8306.734,8312.5785,3.3428604259999997,27813.784952707163,0.1286524191420617,0.018200633913824777
2018-05-22 04:00:00,8299.369833333332,8304.358,8292.873000000001,8298.204166666666,3.5055588983333332,29090.07494019116,0.13840343970004068,-0.014045243073565767
2018-05-22 05:00:00,8294.964166666665,8300.7355,8289.04083333333,8295.052499999998,3.4400507035,28527.80931459132,0.14098363653117263,0.0010649031334952238
2018-05-22 06:00:00,8325.337499999998,8330.910833333333,8319.030833333334,8326.517666666667,5.958825985500001,49587.22772944951,0.1426766924131813,0.014175601489655056
2018-05-22 07:00:00,8316.654499999997,8320.521666666664,8309.124833333337,8315.400500000003,1.7904546895,14886.132501939737,0.13705693830774432,-0.015078178370804503
2018-05-22 08:00:00,8311.153333333332,8314.082166666667,8304.283000000001,8309.0875,1.9422679911666663,16145.972137703367,0.11793312643134124,-0.024856157147851048
2018-05-22 09:00:00,8253.666333333334,8258.345166666668,8246.926333333335,8253.257333333333,7.984509872833333,65901.00558845252,0.13835547435573925,-0.004955373569557549
2018-05-22 10:00:00,8252.274166666668,8255.290166666666,8246.608333333335,8252.482,4.839745372166667,39943.33620520833,0.10520269336340704,0.0025184976787552453
2018-05-22 11:00:00,8234.882,8239.720500000001,8228.29366666667,8234.166666666666,13.549414633666666,111287.73196579165,0.1387734035016435,-0.008686625179735992
2018-05-22 12:00:00,8169.093333333335,8173.869000000002,8161.089833333334,8168.8345,25.714440067333324,209839.07167836168,0.15643806551189232,-0.0031684462739455317
2018-05-22 13:00:00,8207.026166666667,8211.384666666667,8201.238166666666,8207.605166666668,7.172714066500001,58865.95596653167,0.12362314943229064,0.00705493059536213
2018-05-22 14:00:00,8228.205166666667,8232.489166666668,8223.721500000003,8228.889833333333,5.209003887833333,42853.49595079299,0.10654738177620286,0.008320972226601093
2018-05-22 15:00:00,8230.127,8234.009833333334,8226.183166666668,8230.847666666665,2.2124815601666676,18203.610541129463,0.09508943651529837,0.008756446488180906
2018-05-22 16:00:00,8235.397666666668,8239.486499999999,8232.053166666668,8235.050000000001,5.560744305,45829.11831843152,0.09026458046193606,-0.0042216135849002115
2018-05-22 17:00:00,8225.388833333334,8229.879333333334,8219.4735,8224.391833333333,3.4309472015,28189.14019259901,0.126524046327164,-0.012121007531715362
2018-05-22 18:00:00,8207.423333333329,8211.286999999997,8203.007,8207.030833333332,2.005501413,16464.025751720834,0.10088910555041801,-0.004782256063266581
2018-05-22 19:00:00,8194.012499999997,8198.006666666663,8187.579833333333,8192.812666666665,4.385072077333334,35907.46633792732,0.12726805503257788,-0.014642805747882475
2018-05-22 20:00:00,8176.677666666665,8181.153666666665,8170.237666666664,8174.88483333333,7.627302319166668,62110.92608035833,0.13353093312692027,-0.021926183303562424
2018-05-22 21:00:00,8083.275333333332,8087.7435,8074.019499999999,8082.238499999999,7.525794519500001,60754.576362906635,0.16980444217279858,-0.01282689616000001
2018-05-22 22:00:00,8048.771666666666,8055.1658333333335,8039.660999999999,8047.321666666667,16.0369773885,128492.26727683998,0.19267072916393904,-0.01801517125903777
2018-05-22 23:00:00,8005.5419999999995,8011.4231666666665,7998.004999999998,8006.394833333333,6.350724297333333,50845.62157088516,0.16759311707691224,0.010653036775440876
2018-05-23 00:00:00,7998.492333333333,8003.612499999999,7991.13483333333,7997.7570000000005,6.449111364999999,51532.76364379216,0.156014575920091,-0.00919339923935037
2018-05-23 01:00:00,7893.054666666667,7899.021333333332,7884.100000000001,7892.790833333332,15.097855553000006,119087.62679104003,0.18905015536854508,-0.0033426011155027525
2018-05-23 02:00:00,7897.65383333333,7901.208833333331,7891.7925,7897.113833333332,7.557961469166668,59694.34966745834,0.11923765481999091,-0.0068374736522255125
2018-05-23 03:00:00,7934.751833333333,7938.2126666666645,7928.168833333334,7936.339999999999,9.038535953499997,71721.14436187547,0.12655497790329598,0.02001532877177913
2018-05-23 04:00:00,7914.0086666666675,7919.997000000001,7907.640333333332,7912.981833333334,7.941279073166666,62843.85097270964,0.1561568941636767,-0.012974882598477604
2018-05-23 05:00:00,7916.507833333332,7921.440499999998,7910.2675,7917.546333333331,5.696496705666664,45110.67797971367,0.14111695125747448,0.013118157928500107
2018-05-23 06:00:00,7930.334,7935.518166666667,7923.240333333333,7930.8205,10.903904104000002,86298.12961738501,0.15481164065349287,0.006134672259705306
2018-05-23 07:00:00,7893.872166666666,7901.8595,7884.974333333331,7892.7271666666675,12.818373254166666,100836.87476725037,0.21393323638475448,-0.014504921992955392
2018-05-23 08:00:00,7845.795999999999,7854.010499999999,7838.821999999998,7845.576499999998,11.9990166345,94019.59665050333,0.19359316679916533,-0.002797676615617616
2018-05-23 09:00:00,7842.336333333336,7851.178833333334,7834.492666666667,7841.604499999998,8.717421615333333,68361.11931584668,0.2127902097927447,-0.00933182794300874
2018-05-23 10:00:00,7877.276333333334,7883.7226666666675,7869.626499999997,7877.344666666665,6.822905311833332,53754.45821237998,0.17894566333144407,0.0008674741171859836
2018-05-23 11:00:00,7848.323833333333,7857.300666666665,7841.472666666666,7848.652333333334,4.2520006698333335,33355.434636278325,0.20166519458095739,0.0041856071051278275
2018-05-23 12:00:00,7886.989666666664,7895.312666666668,7879.621499999999,7887.597833333331,9.197641652333333,72718.43200988833,0.1989346693153747,0.007711011328417509
2018-05-23 13:00:00,7911.759166666668,7918.387499999999,7906.027833333331,7911.55383333333,5.677058812166666,44908.599785865,0.156222999009294,-0.002595293019066779
2018-05-23 14:00:00,7881.939499999998,7886.438499999999,7874.1196666666665,7879.639666666664,8.144857621833335,64152.38068314782,0.15633752118698163,-0.029178520506703737
2018-05-23 15:00:00,7817.049333333333,7824.044000000004,7808.235500000001,7814.8593333333365,18.678898094833336,144904.70794085166,0.20228771019043795,-0.028015686055073354
2018-05-23 16:00:00,7630.449833333333,7641.2098333333315,7618.2074999999995,7628.052,32.44696576349999,247432.04177150002,0.3015492465616646,-0.03142453440763863
2018-05-23 17:00:00,7548.464666666666,7557.187166666666,7537.28,7546.205833333334,30.15030027883333,226889.25528004498,0.2638036532045202,-0.02992440758590681
2018-05-23 18:00:00,7517.403666666666,7528.787166666666,7505.1353333333345,7516.537666666665,27.7854358645,208771.06921299835,0.3146639368045677,-0.011519934786006946
2018-05-23 19:00:00,7554.423333333331,7564.883333333331,7547.350999999999,7556.287999999999,16.326587237500004,123530.67632638333,0.23202309564342502,0.024683110601435146
2018-05-23 20:00:00,7592.347666666665,7599.056999999998,7583.619,7591.311833333331,14.515383804333336,110238.53865529165,0.20336406063850868,-0.013643123034013122
2018-05-23 21:00:00,7589.992499999997,7594.914833333332,7583.205999999997,7589.402166666666,3.819474734333333,28999.49095330033,0.1542787307379914,-0.007777785463303403
2018-05-23 22:00:00,7590.800333333333,7596.497999999999,7582.587499999999,7589.659333333332,6.194248489999998,47001.71519156398,0.18328227116737464,-0.015031353083943998
2018-05-23 23:00:00,7527.761666666666,7537.023666666667,7519.933833333334,7527.446666666664,13.699974159499995,103002.61651044317,0.22703360236360637,-0.004184510800828954
2018-05-24 00:00:00,7568.241333333331,7574.8071666666665,7560.1293333333315,7568.795333333332,5.4195870826666654,41013.32174713534,0.1939256207482997,0.007320062556157876
2018-05-24 01:00:00,7607.1095,7614.842333333335,7599.741499999997,7608.486833333334,9.004105649833336,68546.42744622666,0.1984735422972628,0.018105869691171374
2018-05-24 02:00:00,7594.364333333332,7598.977999999999,7589.350166666668,7593.741,4.276587828166666,32464.188187023326,0.12678643284424873,-0.00820784078788711
2018-05-24 03:00:00,7616.444333333332,7621.728833333332,7610.531,7616.712499999999,4.630390693833332,35277.78337385,0.14701662079711952,0.0035208905222755926
2018-05-24 04:00:00,7684.488,7691.954499999997,7677.772333333332,7685.636333333331,8.766080879333334,67419.93334227668,0.18452820367202744,0.014943524322385708
2018-05-24 05:00:00,7706.150833333334,7709.9023333333325,7699.649833333335,7705.495000000002,5.969699590833334,45971.98277862144,0.13305439819242992,-0.008510517734684087
2018-05-24 06:00:00,7669.714166666668,7674.151500000001,7662.748000000002,7669.0543333333335,4.502569206166667,34516.69255230999,0.1486949955541915,-0.008603102006092534
2018-05-24 07:00:00,7635.105,7639.477666666665,7624.748833333331,7631.446666666666,9.846986866500002,74877.80126569617,0.19300185111254883,-0.04791464339172491
2018-05-24 08:00:00,7459.949499999999,7468.756666666666,7449.241666666669,7458.272499999997,17.066478001666667,127060.91477889166,0.26165576546040126,-0.022480044938662104
2018-05-24 09:00:00,7354.851833333334,7361.910833333337,7345.6033333333335,7354.578166666667,14.14113075583333,103773.995955745,0.2217326355155814,-0.003720899793339694
2018-05-24 10:00:00,7359.8405,7367.373333333333,7351.386500000001,7358.333499999998,8.541824556333331,62756.54240970166,0.21726160323300875,-0.020475987217417762
2018-05-24 11:00:00,7371.128166666666,7377.7440000000015,7362.942333333331,7371.303166666667,9.209586863666667,67880.94980464833,0.20080121970297687,0.002374127759595306
2018-05-24 12:00:00,7373.9198333333325,7385.658333333334,7364.676666666668,7376.008500000001,17.142035026333335,127004.17133359665,0.28445827667722534,0.028325052534836026
2018-05-24 13:00:00,7510.514666666665,7517.338166666666,7502.79783333333,7509.77933333333,8.534450359999997,64087.72171974833,0.1936186496026128,-0.009790718292562103
2018-05-24 14:00:00,7505.486833333331,7510.577499999998,7498.727000000001,7504.377999999999,12.422290343999997,93337.0467072003,0.15791448671691152,-0.014773636380351955
2018-05-24 15:00:00,7523.647166666662,7528.982999999998,7519.1370000000015,7524.952833333332,10.202326748,76809.5396632,0.13084467395439253,0.017354171956050077
2018-05-24 16:00:00,7525.148000000001,7531.075666666666,7517.759833333331,7524.037999999998,7.686452485166666,57820.249981391666,0.17697722065378893,-0.014750540454530734
2018-05-24 17:00:00,7509.111333333332,7515.6754999999985,7503.056,7508.914333333332,7.641843919666667,57322.61436711499,0.1680602473246871,-0.0026234795471152925
2018-05-24 18:00:00,7548.760666666668,7555.79783333333,7543.244666666666,7549.550333333331,7.410186471666666,55986.18757741167,0.16627701137694387,0.010460878302181226
2018-05-24 19:00:00,7591.5599999999995,7596.038500000001,7586.100166666666,7591.350166666667,3.8336443920000005,29121.91533415333,0.1309165446875743,-0.0027640344452579744
2018-05-24 20:00:00,7547.199166666666,7551.195499999998,7540.597833333334,7545.929666666666,5.351455133666667,40352.15381074559,0.14044216067210222,-0.01682080957406386
2018-05-24 21:00:00,7526.890847457627,7531.334915254237,7521.5711864406785,7527.9576271186415,4.084906743050847,30662.22968327678,0.12969957187837525,0.014172912596101754
2018-05-24 22:00:00,7557.03033333333,7561.904166666664,7550.25916666667,7557.572333333332,3.543090452499999,26756.540981638336,0.154083870936078,0.007172129475391555
2018-05-24 23:00:00,7582.257966101696,7587.558305084747,7575.631355932203,7582.922711864408,5.064195716440677,38441.040375504475,0.15728696711998155,0.008767121425877308
2018-05-25 00:00:00,7554.972711864408,7560.104576271187,7547.754406779662,7554.542542372882,3.5000467718644064,26413.31464381525,0.16348004425489127,-0.005693858971193376
2018-05-25 01:00:00,7552.157118644064,7555.64728813559,7548.056440677963,7553.468135593217,3.301056536101694,24919.96157958025,0.10049486303990417,0.017359503100330836
2018-05-25 02:00:00,7597.5554999999995,7603.597499999999,7591.960166666665,7598.937999999998,7.800483690333331,59370.30200908217,0.1531442069054127,0.018196642327901382
2018-05-25 03:00:00,7596.109999999998,7600.754999999999,7591.407,7596.463166666666,3.134237337833333,23809.105551765664,0.12305726750599062,0.004649309536968069
2018-05-25 04:00:00,7591.989166666664,7596.435166666663,7587.947999999999,7593.239166666663,4.286480509166668,32548.068671271034,0.1117726767243248,0.01646472317804841
2018-05-25 05:00:00,7602.456166666665,7606.382499999999,7598.4413333333305,7602.257499999998,2.4274007651666656,18469.14545506667,0.10445800693633867,-0.002613190557259458
2018-05-25 06:00:00,7603.496499999996,7608.818333333333,7596.806333333336,7602.686,10.617025034000001,80401.66807360499,0.15799679218630086,-0.010659569580862633
2018-05-25 07:00:00,7424.512499999999,7433.090166666665,7415.036166666667,7423.618666666668,17.608348935666665,130753.78431306669,0.24319675902890664,-0.012038949807557113
2018-05-25 08:00:00,7427.937666666665,7434.914833333334,7422.367166666666,7428.291166666665,11.002534714000003,81679.59479175336,0.16891727027306028,0.004759059861077196
2018-05-25 09:00:00,7443.256999999999,7447.419166666668,7436.4075,7442.057333333333,4.4307971345,32925.236778739345,0.14796535653315043,-0.01611749623404791
2018-05-25 10:00:00,7429.2585,7434.494999999998,7420.684499999999,7428.542333333331,16.29142812583333,120729.3780580417,0.1859113050756708,-0.009639813538173007
2018-05-25 11:00:00,7416.899499999999,7425.413833333334,7409.562833333334,7418.126666666667,20.239780839333335,150324.011677611,0.21367928470709574,0.01654554799708937
2018-05-25 12:00:00,7504.628499999997,7510.501833333331,7497.600166666667,7504.7543333333315,7.346351182500003,55078.65101834285,0.17191324450634582,0.0016767430037930946
2018-05-25 13:00:00,7491.377166666666,7495.837833333334,7483.959,7489.596833333333,5.770583744666669,43216.900765222505,0.15860444290493672,-0.023765100778196657
2018-05-25 14:00:00,7496.486333333333,7500.716333333333,7492.084499999999,7496.772333333332,6.69087134,50153.41928786334,0.1151406625349098,0.0038151206749679756
2018-05-25 15:00:00,7476.671666666664,7482.2055,7470.050999999997,7476.214166666667,5.649237967499998,42203.02583147284,0.1625755994818226,-0.0061190329118956215
2018-05-25 16:00:00,7487.1235,7492.24,7481.3319999999985,7486.121333333334,3.553658809166666,26598.96957135299,0.14570963405884682,-0.013385202830770576
2018-05-25 17:00:00,7447.1675,7453.657999999998,7438.756666666665,7446.275666666666,10.162053623500002,75623.55303242433,0.20011793815314025,-0.011975470315836522
2018-05-25 18:00:00,7427.673559322031,7433.493559322033,7422.182542372879,7427.543389830507,5.142346948474576,38149.111550239155,0.15228476436288854,-0.0017524934353144019
2018-05-25 19:00:00,7416.314067796609,7421.868983050847,7411.104237288134,7416.166779661016,5.903312514915253,43733.97101389066,0.14515242284243257,-0.001986001863548416
2018-05-25 20:00:00,7434.179666666662,7438.585333333331,7428.1354999999985,7433.790666666664,3.5100557888333332,26078.135541362,0.1405720688395164,-0.005232588092301575
2018-05-25 21:00:00,7431.843833333333,7434.754499999998,7428.295333333333,7432.283166666665,2.317640725333334,17224.11420626966,0.08690689686898087,0.005911498454278444
2018-05-25 22:00:00,7412.681833333333,7417.610333333331,7405.932000000002,7412.320999999997,2.4774631744999995,18324.742461813672,0.1575529895876022,-0.004867783906673419
2018-05-25 23:00:00,7414.007833333331,7420.908666666664,7408.703999999999,7415.443166666665,5.281638353166667,39360.751838997625,0.16458445425793436,0.019359749350149752
2018-05-26 00:00:00,7446.191499999998,7449.848999999999,7441.351499999996,7445.4936666666645,5.219269402333334,38844.084772127164,0.11412943695118936,-0.009371681259253401
2018-05-26 01:00:00,7444.161666666664,7446.985000000003,7440.793666666665,7443.833166666666,1.8645814154999998,13878.402258922288,0.08317399375718583,-0.004412854189730379
2018-05-26 02:00:00,7433.297118644068,7437.269830508473,7427.809322033903,7433.74,1.066249184915254,7924.530416221013,0.1272644520062567,0.005958074174389944
2018-05-26 03:00:00,7431.095499999999,7434.099166666665,7425.7930000000015,7431.303166666667,0.6272642153333333,4662.313508547381,0.11177267943960512,0.002794563287029984
2018-05-26 04:00:00,7406.916666666666,7411.091833333334,7402.874333333332,7407.172,2.6939986914999996,19943.903002333027,0.1109397756660918,0.0034472283788824915
2018-05-26 05:00:00,7401.02533333333,7405.534666666665,7397.801666666668,7402.29,2.8359685936666663,21002.685337720548,0.10446767149080267,0.01708772243994015
2018-05-26 06:00:00,7426.201864406778,7431.0996610169495,7422.540338983049,7427.221186440679,3.677977008813558,27308.206498570937,0.11524258964478779,0.013726021087389783
2018-05-26 07:00:00,7506.449,7515.111333333333,7500.280499999999,7508.413833333334,9.453141017499998,71189.27077420168,0.1975228545274554,0.026175270535167224
