date,compound,negative,neutral,positive
2018-05-21 10:00:00,0.05323541666666667,0.02025,0.9431041666666666,0.036645833333333336
2018-05-21 11:00:00,0.03589714285714286,0.011142857142857144,0.9681857142857144,0.02067142857142857
2018-05-21 12:00:00,0.08588478260869566,0.010521739130434781,0.9522608695652172,0.03721739130434783
2018-05-21 13:00:00,0.10109661016949152,0.011915254237288137,0.9317966101694917,0.03933898305084746
2018-05-21 14:00:00,0.07655942028985505,0.008942028985507246,0.9598260869565216,0.03123188405797101
2018-05-21 15:00:00,0.10339999999999998,0.01275609756097561,0.9419024390243901,0.04534146341463415
2018-05-21 16:00:00,0.12687755102040815,0.018244897959183673,0.9292040816326532,0.05255102040816326
2018-05-21 17:00:00,0.02312142857142857,0.01632857142857143,0.9554428571428571,0.028242857142857142
2018-05-21 18:00:00,0.0990222222222222,0.013422222222222223,0.9385777777777777,0.048
2018-05-21 19:00:00,0.03954893617021276,0.015872340425531914,0.9543617021276595,0.02976595744680851
2018-05-21 20:00:00,0.1096388888888889,0.010888888888888889,0.927259259259259,0.06185185185185184
2018-05-21 21:00:00,0.06512653061224491,0.017510204081632653,0.9443469387755101,0.038142857142857145
2018-05-21 22:00:00,0.12162545454545456,0.01290909090909091,0.9381818181818181,0.04890909090909091
2018-05-21 23:00:00,0.039117647058823535,0.01579411764705882,0.9477941176470587,0.03641176470588235
2018-05-22 00:00:00,0.09024864864864866,0.007540540540540541,0.9512162162162162,0.04124324324324325
2018-05-22 01:00:00,0.1167344262295082,0.005245901639344261,0.9407049180327868,0.05404918032786885
2018-05-22 02:00:00,0.08289591836734694,0.014367346938775512,0.9385714285714285,0.047040816326530614
2018-05-22 03:00:00,0.1136468085106383,0.018085106382978722,0.9051063829787233,0.07680851063829786
2018-05-22 04:00:00,0.005416216216216218,0.022054054054054053,0.9526756756756758,0.025270270270270272
2018-05-22 05:00:00,0.10231666666666667,0.015904761904761904,0.9369761904761905,0.04711904761904762
2018-05-22 06:00:00,0.13912857142857143,0.006642857142857143,0.9178095238095241,0.051738095238095236
2018-05-22 07:00:00,0.05279999999999999,0.017037037037037038,0.9510555555555555,0.03188888888888889
2018-05-22 08:00:00,0.05912619047619047,0.013166666666666665,0.9551190476190476,0.031714285714285716
2018-05-22 09:00:00,0.06641923076923077,0.006057692307692307,0.9618269230769231,0.032115384615384615
2018-05-22 10:00:00,0.08279843749999999,0.008390625,0.95578125,0.035828125
2018-05-22 11:00:00,0.08596666666666665,0.012093333333333334,0.95028,0.03765333333333332
2018-05-22 12:00:00,0.14004313725490194,0.007901960784313726,0.9366470588235294,0.055470588235294105
2018-05-22 13:00:00,0.05403928571428572,0.013875000000000002,0.9573214285714284,0.02882142857142857
2018-05-22 14:00:00,0.135292,0.01298,0.9347200000000002,0.05228
2018-05-22 15:00:00,0.089765625,0.005453125,0.9520781249999999,0.04246874999999999
2018-05-22 16:00:00,0.18571400000000002,0.020819999999999998,0.9079599999999999,0.07122000000000002
2018-05-22 17:00:00,0.09639333333333334,0.019555555555555555,0.9335111111111112,0.046933333333333334
2018-05-22 18:00:00,0.21572750000000002,0.013825,0.9091749999999997,0.07700000000000001
2018-05-22 19:00:00,0.1486843137254902,0.008901960784313726,0.9365686274509802,0.054529411764705875
2018-05-22 20:00:00,0.1623936507936508,0.012873015873015873,0.9259047619047617,0.061222222222222226
2018-05-22 21:00:00,0.13742553191489362,0.009659574468085106,0.9416170212765956,0.04872340425531915
2018-05-22 22:00:00,0.12888260869565213,0.014391304347826085,0.9346956521739129,0.05091304347826086
2018-05-22 23:00:00,0.15193673469387756,0.015428571428571429,0.9184285714285713,0.06614285714285713
2018-05-23 00:00:00,0.14156097560975608,0.017902439024390242,0.9255365853658536,0.0565609756097561
2018-05-23 01:00:00,0.12831590909090906,0.009772727272727273,0.9448863636363637,0.04534090909090909
2018-05-23 02:00:00,0.11932608695652176,0.010891304347826087,0.9356304347826085,0.053478260869565204
2018-05-23 03:00:00,0.13521147540983602,0.014688524590163935,0.9265409836065573,0.05878688524590165
2018-05-23 04:00:00,0.006215555555555554,0.02884444444444444,0.9277555555555554,0.0434
2018-05-23 05:00:00,0.12182765957446808,0.010553191489361704,0.9372340425531914,0.052212765957446804
2018-05-23 06:00:00,0.09370212765957445,0.020617021276595746,0.9337021276595743,0.04568085106382979
2018-05-23 07:00:00,0.09658032786885244,0.016131147540983607,0.9428524590163934,0.04101639344262295
2018-05-23 08:00:00,0.1253394736842105,0.007736842105263157,0.9459736842105264,0.046289473684210526
2018-05-23 09:00:00,0.021172972972972975,0.017648648648648648,0.9560270270270271,0.026324324324324324
2018-05-23 10:00:00,0.11477608695652174,0.013,0.9415869565217392,0.04541304347826087
2018-05-23 11:00:00,0.0449225,0.017750000000000002,0.9434000000000001,0.03885
2018-05-23 12:00:00,0.041044444444444446,0.014711111111111109,0.9592222222222221,0.02606666666666666
2018-05-23 13:00:00,0.017448780487804877,0.010939024390243903,0.9700487804878049,0.01902439024390244
2018-05-23 14:00:00,0.027319999999999997,0.01476,0.96098,0.024259999999999997
2018-05-23 15:00:00,0.036873809523809524,0.007904761904761904,0.9674761904761905,0.02461904761904762
2018-05-23 16:00:00,0.05134262295081967,0.012098360655737706,0.9569016393442622,0.031
2018-05-23 17:00:00,0.0352325,0.011199999999999998,0.9570749999999999,0.031725
2018-05-23 18:00:00,0.014934210526315793,0.018605263157894736,0.950157894736842,0.03123684210526316
2018-05-23 19:00:00,0.0645830985915493,0.008535211267605635,0.9614929577464787,0.029971830985915493
2018-05-23 20:00:00,0.03563538461538462,0.013784615384615383,0.9616615384615383,0.024538461538461537
2018-05-23 21:00:00,0.041199999999999994,0.016902439024390245,0.949170731707317,0.033926829268292685
2018-05-23 22:00:00,0.039802702702702704,0.004729729729729729,0.9682162162162163,0.02705405405405405
2018-05-23 23:00:00,0.04642608695652174,0.0,0.9839130434782608,0.01608695652173913
2018-05-24 00:00:00,0.06887142857142858,0.011333333333333332,0.9539523809523809,0.03471428571428571
2018-05-24 01:00:00,0.011229411764705884,0.005147058823529412,0.9802058823529411,0.014647058823529412
2018-05-24 02:00:00,0.047818000000000006,0.010280000000000001,0.9619599999999999,0.027760000000000003
2018-05-24 03:00:00,0.06896458333333334,0.006166666666666667,0.9618125000000001,0.03202083333333334
2018-05-24 04:00:00,-0.031140625,0.018625,0.9693125,0.0120625
2018-05-24 05:00:00,0.05133846153846154,0.010692307692307694,0.9558974358974359,0.03341025641025641
2018-05-24 06:00:00,0.09097428571428573,0.0061142857142857145,0.9548857142857142,0.039
2018-05-24 07:00:00,0.0251775,0.011375,0.9655250000000001,0.0231
2018-05-24 08:00:00,0.0343375,0.005583333333333333,0.9691666666666666,0.025249999999999998
2018-05-24 09:00:00,0.061372881355932205,0.009203389830508474,0.9580338983050847,0.03277966101694915
2018-05-24 10:00:00,-0.01642272727272727,0.014795454545454546,0.9735227272727273,0.011681818181818182
2018-05-24 11:00:00,0.06895428571428572,0.009285714285714286,0.9651142857142856,0.025600000000000005
2018-05-24 12:00:00,-0.006151612903225806,0.02445161290322581,0.9451935483870968,0.030322580645161287
2018-05-24 13:00:00,-0.01319607843137255,0.023784313725490197,0.9583921568627453,0.017862745098039215
2018-05-24 14:00:00,0.038653124999999997,0.01759375,0.949125,0.0333125
2018-05-24 15:00:00,0.08928490566037736,0.013754716981132075,0.9378867924528301,0.04837735849056604
2018-05-24 16:00:00,-0.008420512820512819,0.02297435897435898,0.9583076923076924,0.018717948717948716
2018-05-24 17:00:00,0.059556250000000005,0.021374999999999998,0.9420624999999999,0.0365625
2018-05-24 18:00:00,0.056240625,0.0095625,0.96421875,0.02621875
2018-05-24 19:00:00,0.01711555555555555,0.018466666666666666,0.9495111111111112,0.03202222222222222
2018-05-24 20:00:00,0.09228055555555555,0.0,0.9618055555555556,0.03819444444444445
2018-05-24 21:00:00,0.05493478260869566,0.0038043478260869562,0.9678260869565218,0.02836956521739131
2018-05-24 22:00:00,0.02802,0.011075,0.9685500000000001,0.020374999999999997
2018-05-24 23:00:00,-0.0043303030303030315,0.03345454545454546,0.9240303030303032,0.04254545454545455
2018-05-25 00:00:00,0.09072608695652173,0.010434782608695651,0.949,0.04052173913043478
2018-05-25 01:00:00,0.049060000000000006,0.0054,0.9721250000000001,0.02245
2018-05-25 02:00:00,0.06632941176470587,0.009470588235294118,0.9445588235294116,0.045970588235294124
2018-05-25 03:00:00,0.06972439024390244,0.009878048780487805,0.9543170731707314,0.03580487804878049
2018-05-25 04:00:00,0.02084062500000002,0.02015625,0.9479687499999999,0.031843750000000004
2018-05-25 05:00:00,0.04226486486486486,0.012081081081081082,0.9599189189189188,0.027972972972972975
2018-05-25 06:00:00,0.05107666666666667,0.019166666666666665,0.9436333333333333,0.0372
2018-05-25 07:00:00,0.013461764705882355,0.014794117647058824,0.9648529411764704,0.020382352941176473
2018-05-25 08:00:00,0.1042782608695652,0.0,0.9657391304347828,0.03426086956521739
2018-05-25 09:00:00,0.060543181818181815,0.01831818181818182,0.9381818181818182,0.04350000000000001
2018-05-25 10:00:00,0.09296764705882354,0.008705882352941176,0.9571764705882352,0.034147058823529405
2018-05-25 11:00:00,0.038523529411764706,0.012323529411764707,0.9589705882352942,0.028705882352941175
2018-05-25 12:00:00,0.0704,0.01403225806451613,0.9486129032258065,0.03735483870967742
2018-05-25 13:00:00,0.027244444444444443,0.013399999999999999,0.9583777777777779,0.02822222222222223
2018-05-25 14:00:00,0.045864705882352946,0.012294117647058825,0.9553823529411763,0.0323529411764706
2018-05-25 15:00:00,0.07186285714285714,0.010714285714285714,0.9625714285714285,0.026714285714285715
2018-05-25 16:00:00,0.0790975,0.010025000000000001,0.9511499999999999,0.038825
2018-05-25 17:00:00,0.0458551724137931,0.013689655172413794,0.9487241379310345,0.037586206896551726
2018-05-25 18:00:00,0.11046764705882355,0.016470588235294115,0.9363529411764705,0.047235294117647056
2018-05-25 19:00:00,0.05920810810810812,0.004729729729729729,0.9719459459459462,0.023324324324324325
2018-05-25 20:00:00,0.06316829268292683,0.012634146341463415,0.9519268292682926,0.035439024390243906
2018-05-25 21:00:00,0.04739999999999999,0.006814814814814814,0.968111111111111,0.025074074074074075
2018-05-25 22:00:00,0.03450967741935485,0.012225806451612904,0.9666774193548386,0.021096774193548384
2018-05-25 23:00:00,0.058208,0.0,0.97564,0.02436
2018-05-26 00:00:00,0.005660606060606056,0.03393939393939394,0.9234545454545454,0.04260606060606062
2018-05-26 01:00:00,0.022578787878787886,0.014333333333333335,0.9609090909090908,0.024757575757575756
2018-05-26 02:00:00,0.06854193548387097,0.014806451612903228,0.932741935483871,0.0524516129032258
2018-05-26 03:00:00,0.023458064516129033,0.0066129032258064515,0.9763870967741936,0.017
2018-05-26 04:00:00,0.009343589743589745,0.020717948717948718,0.9517179487179488,0.027564102564102563
2018-05-26 05:00:00,0.05755468750000001,0.008703124999999999,0.9563125,0.03496874999999999
2018-05-26 06:00:00,0.037261538461538464,0.006820512820512821,0.9694102564102565,0.02376923076923077
2018-05-26 07:00:00,0.020345454545454545,0.0045151515151515146,0.9822121212121211,0.013272727272727273
2018-05-26 08:00:00,0.022400000000000003,0.013630434782608695,0.9647608695652174,0.021630434782608697
2018-05-26 09:00:00,0.059,0.004166666666666667,0.9649285714285715,0.0309047619047619
2018-05-26 10:00:00,0.018011538461538464,0.005153846153846154,0.979923076923077,0.014923076923076924
2018-05-26 11:00:00,0.04457931034482759,0.021827586206896555,0.9452068965517241,0.03296551724137931
2018-05-26 12:00:00,-0.009307692307692305,0.015576923076923078,0.9681923076923076,0.016230769230769233
2018-05-26 13:00:00,0.037500000000000006,0.010694444444444444,0.9636666666666667,0.02563888888888889
2018-05-26 14:00:00,0.027309375000000004,0.021781250000000002,0.9392499999999999,0.03896875
2018-05-26 15:00:00,0.09768076923076922,0.007134615384615384,0.9427884615384616,0.05007692307692307
2018-05-26 16:00:00,0.063425,0.008964285714285715,0.9696071428571429,0.02142857142857143
2018-05-26 17:00:00,-0.004229411764705885,0.02864705882352941,0.9340294117647059,0.03735294117647059
2018-05-26 18:00:00,-0.0105741935483871,0.022935483870967745,0.9536451612903225,0.02341935483870968
2018-05-26 19:00:00,0.01729032258064516,0.004483870967741936,0.985225806451613,0.010290322580645161
2018-05-26 20:00:00,0.011790624999999999,0.01446875,0.96315625,0.022375
2018-05-26 21:00:00,0.026924137931034483,0.01493103448275862,0.9532413793103448,0.03179310344827586
2018-05-26 22:00:00,0.04212,0.008166666666666666,0.9627000000000001,0.029133333333333334
2018-05-26 23:00:00,0.004239130434782607,0.0076086956521739125,0.9763478260869565,0.016043478260869565
2018-05-27 00:00:00,0.04462692307692308,0.0115,0.9544230769230769,0.03411538461538462
2018-05-27 01:00:00,0.07266470588235294,0.0052352941176470585,0.9610294117647058,0.03373529411764706
2018-05-27 02:00:00,0.02895000000000001,0.011615384615384614,0.962076923076923,0.026307692307692306
2018-05-27 03:00:00,0.048048,0.00736,0.9673599999999999,0.02528
2018-05-27 04:00:00,0.0172,0.015292682926829268,0.9669756097560975,0.017731707317073173
2018-05-27 05:00:00,0.005548275862068967,0.00603448275862069,0.9843793103448276,0.009586206896551725
2018-05-27 06:00:00,0.15385185185185182,0.009370370370370371,0.9361111111111112,0.054518518518518515
2018-05-27 07:00:00,0.0021115384615384637,0.011884615384615384,0.9718076923076923,0.016307692307692308
2018-05-27 08:00:00,0.05836521739130435,0.01382608695652174,0.9469130434782607,0.03930434782608696
2018-05-27 09:00:00,0.02757241379310345,0.01189655172413793,0.960413793103448,0.027689655172413796
2018-05-27 10:00:00,0.032740000000000005,0.00835,0.9656499999999999,0.026000000000000002
2018-05-27 11:00:00,0.033372549019607844,0.0055490196078431375,0.9776078431372548,0.01684313725490196
2018-05-27 12:00:00,-0.008729999999999998,0.02093333333333334,0.9596666666666667,0.019399999999999997
2018-05-27 13:00:00,0.035939024390243914,0.011317073170731709,0.9582682926829269,0.0304390243902439
2018-05-27 14:00:00,0.026225000000000002,0.007571428571428572,0.9732142857142857,0.019214285714285715
2018-05-27 15:00:00,0.04168333333333333,0.010166666666666666,0.9635000000000002,0.026333333333333334
2018-05-27 16:00:00,0.026053658536585367,0.015634146341463415,0.9501707317073171,0.03419512195121951
2018-05-27 17:00:00,0.044552941176470594,0.011176470588235295,0.9644411764705881,0.02438235294117647
2018-05-27 18:00:00,0.048372727272727276,0.004272727272727273,0.9803030303030306,0.015454545454545455
2018-05-27 19:00:00,0.0968095238095238,0.005833333333333334,0.9494047619047619,0.04476190476190477
2018-05-27 20:00:00,0.046021818181818185,0.006472727272727272,0.9697818181818182,0.023745454545454542
2018-05-27 21:00:00,0.052804000000000004,0.00248,0.9719199999999999,0.025620000000000004
2018-05-27 22:00:00,0.033181578947368416,0.009947368421052632,0.9661052631578948,0.023947368421052634
2018-05-27 23:00:00,0.09108846153846153,0.003346153846153846,0.9691153846153846,0.027538461538461536
2018-05-28 00:00:00,0.05627083333333333,0.0,0.9824583333333333,0.017541666666666667
2018-05-28 01:00:00,0.06319285714285715,0.0020357142857142857,0.969,0.028964285714285713
2018-05-28 02:00:00,0.122,0.003074074074074074,0.9516666666666668,0.045259259259259256
2018-05-28 03:00:00,0.03206969696969697,0.0,0.9873939393939395,0.012606060606060607
2018-05-28 04:00:00,0.05823243243243244,0.00745945945945946,0.9708108108108109,0.02172972972972973
2018-05-28 05:00:00,0.03680666666666667,0.007033333333333334,0.9593,0.033666666666666664
2018-05-28 06:00:00,-0.006069696969696968,0.022757575757575758,0.9532727272727272,0.02396969696969697
2018-05-28 07:00:00,0.032340540540540544,0.0033513513513513515,0.9827837837837837,0.013891891891891892
2018-05-28 08:00:00,-0.1656166666666668,0.04450000000000001,0.94137962962963,0.014129629629629633
2018-05-28 09:00:00,0.07209117647058824,0.0036470588235294117,0.9676470588235295,0.02873529411764706
2018-05-28 10:00:00,0.10237735849056603,0.006716981132075472,0.9533773584905658,0.039905660377358494
2018-05-28 11:00:00,0.055947222222222225,0.009583333333333334,0.9556944444444445,0.03472222222222222
2018-05-28 12:00:00,0.06728387096774194,0.010193548387096775,0.9584193548387098,0.031387096774193546
2018-05-28 13:00:00,0.056519999999999994,0.0056,0.9627999999999999,0.0316
2018-05-28 14:00:00,0.08538666666666667,0.0,0.9632666666666665,0.03673333333333333
2018-05-28 15:00:00,0.040035,0.014974999999999999,0.9547500000000001,0.030275000000000003
2018-05-28 16:00:00,0.09676481481481482,0.010444444444444445,0.9339814814814815,0.055574074074074074
2018-05-28 17:00:00,0.05303142857142857,0.01502857142857143,0.9480857142857143,0.03691428571428571
2018-05-28 18:00:00,0.05484791666666667,0.005916666666666667,0.9674999999999999,0.026583333333333334
2018-05-28 19:00:00,0.029631818181818183,0.012727272727272728,0.9605681818181817,0.02675
2018-05-28 20:00:00,0.00040256410256410093,0.014897435897435897,0.9706666666666667,0.014461538461538463
2018-05-28 21:00:00,0.03691777777777777,0.019133333333333332,0.9508222222222222,0.030088888888888894
2018-05-28 22:00:00,0.06376176470588237,0.015647058823529413,0.9478529411764707,0.03647058823529412
2018-05-28 23:00:00,0.005442857142857145,0.012571428571428572,0.972,0.01545238095238095
2018-05-29 00:00:00,0.11698064516129034,0.0036451612903225807,0.9480000000000001,0.048354838709677425
2018-05-29 01:00:00,0.022538888888888893,0.01138888888888889,0.9674722222222223,0.021138888888888888
2018-05-29 02:00:00,0.10724117647058823,0.0062352941176470585,0.9551176470588236,0.03861764705882353
2018-05-29 03:00:00,0.059615686274509805,0.021862745098039215,0.9390000000000001,0.03913725490196079
2018-05-29 04:00:00,-0.0060799999999999995,0.006919999999999999,0.94616,0.006919999999999999
2018-05-29 05:00:00,0.05962941176470588,0.0016176470588235294,0.9774411764705884,0.020941176470588237
2018-05-29 06:00:00,0.027869230769230764,0.0,0.9882692307692308,0.01173076923076923
2018-05-29 07:00:00,0.0018199999999999994,0.010542857142857142,0.9788285714285715,0.010657142857142856
2018-05-29 08:00:00,0.05363548387096775,0.01232258064516129,0.9630322580645161,0.02464516129032258
2018-05-29 09:00:00,0.006971739130434781,0.01367391304347826,0.966369565217391,0.019956521739130435
2018-05-29 10:00:00,0.09034,0.004257142857142857,0.9578285714285713,0.03791428571428571
2018-05-29 11:00:00,0.036144736842105264,0.011105263157894738,0.9698684210526315,0.019026315789473683
2018-05-29 12:00:00,0.08056666666666668,0.0043055555555555555,0.9666388888888887,0.029055555555555557
2018-05-29 13:00:00,0.0212296875,0.002828125,0.982859375,0.014312499999999999
2018-05-29 14:00:00,0.039040983606557375,0.009426229508196722,0.949327868852459,0.02486885245901639
2018-05-29 15:00:00,0.09588999999999999,0.010983333333333335,0.9417666666666668,0.04725000000000001
2018-05-29 16:00:00,0.08475714285714285,0.0026666666666666666,0.9547857142857142,0.04254761904761904
2018-05-29 17:00:00,0.02726346153846154,0.007557692307692308,0.9759038461538462,0.01653846153846154
2018-05-29 18:00:00,0.05337837837837837,0.012513513513513513,0.9578918918918917,0.02964864864864865
2018-05-29 19:00:00,0.08020303030303032,0.0,0.9693333333333334,0.03066666666666667
2018-05-29 20:00:00,0.06295999999999999,0.005857142857142857,0.9618000000000001,0.03234285714285714
2018-05-29 21:00:00,0.016634146341463412,0.011780487804878049,0.9645365853658538,0.023658536585365854
2018-05-29 22:00:00,0.075275,0.0015681818181818184,0.9631363636363637,0.03527272727272727
2018-05-29 23:00:00,0.03997666666666667,0.005833333333333333,0.9784333333333334,0.015733333333333335
2018-05-30 00:00:00,0.039422857142857134,0.026085714285714285,0.925657142857143,0.04825714285714288
2018-05-30 01:00:00,0.024768965517241382,0.0,0.9904137931034483,0.009586206896551725
2018-05-30 02:00:00,0.03466071428571428,0.01775,0.9497500000000001,0.0325
2018-05-30 03:00:00,0.07531818181818183,0.010030303030303028,0.9520606060606058,0.03790909090909091
2018-05-30 04:00:00,0.11612040816326531,0.008612244897959184,0.9345714285714288,0.05681632653061225
2018-05-30 05:00:00,0.06077741935483871,0.010161290322580644,0.9594516129032257,0.03038709677419355
2018-05-30 06:00:00,0.025160526315789477,0.00813157894736842,0.9676842105263159,0.02418421052631579
2018-05-30 07:00:00,0.015275757575757576,0.01378787878787879,0.9711515151515152,0.01506060606060606
2018-05-30 08:00:00,0.03628,0.015571428571428573,0.9598857142857143,0.02454285714285714
2018-05-30 09:00:00,-0.005694594594594595,0.024297297297297297,0.9519459459459458,0.023783783783783784
2018-05-30 10:00:00,0.020076744186046512,0.019279069767441863,0.956720930232558,0.024
2018-05-30 11:00:00,-0.031390625,0.01928125,0.9674999999999999,0.013187500000000001
2018-05-30 12:00:00,0.06797714285714287,0.01322857142857143,0.9562857142857143,0.030485714285714283
2018-05-30 13:00:00,-0.003934782608695652,0.009108695652173912,0.9841304347826086,0.006760869565217391
2018-05-30 14:00:00,0.04573749999999999,0.0095625,0.9549583333333334,0.035479166666666666
2018-05-30 15:00:00,0.03661315789473684,0.015710526315789473,0.9576842105263159,0.026605263157894733
2018-05-30 16:00:00,0.030780434782608695,0.008695652173913044,0.970891304347826,0.020413043478260867
2018-05-30 17:00:00,0.01705,0.02205263157894737,0.9241842105263158,0.027473684210526317
2018-05-30 18:00:00,0.06343225806451612,0.022935483870967745,0.9356451612903226,0.041419354838709684
2018-05-30 19:00:00,0.09147272727272727,0.012340909090909092,0.9493409090909093,0.038340909090909085
2018-05-30 20:00:00,0.029552941176470587,0.01782352941176471,0.953735294117647,0.028441176470588234
2018-05-30 21:00:00,0.07872564102564103,0.008282051282051282,0.9563076923076923,0.03541025641025641
2018-05-30 22:00:00,0.04925333333333333,0.0,0.9814666666666667,0.018533333333333336
2018-05-30 23:00:00,0.05950833333333333,0.007666666666666666,0.9602500000000002,0.03208333333333333
2018-05-31 00:00:00,0.03773333333333332,0.0103,0.9676666666666667,0.022033333333333335
2018-05-31 01:00:00,0.04314411764705882,0.0,0.9826764705882352,0.017323529411764706
2018-05-31 02:00:00,0.08539166666666669,0.010083333333333333,0.9561666666666668,0.03375000000000001
2018-05-31 03:00:00,0.023856756756756754,0.00554054054054054,0.9804594594594594,0.014
2018-05-31 04:00:00,0.01663684210526316,0.012657894736842104,0.9720526315789473,0.015263157894736841
2018-05-31 05:00:00,0.014311111111111115,0.014333333333333333,0.9619166666666666,0.02375
